date,min,max,mean
2012-11-28,1.373,97.534,12.500230547550432
2012-11-29,1.159,111.163,12.8724265129683
2012-11-30,1.24,113.505,12.61550144092219
2012-12-01,1.14,60.929,13.209201729106628
2012-12-02,0.835,56.06,14.347236311239193
2012-12-03,1.117,67.17,12.525296829971182
2012-12-04,1.126,87.94,12.581152737752161
2012-12-05,1.655,94.52,13.226414985590777
2012-12-06,1.549,132.983,13.4408530259366
2012-12-07,0.86,84.349,13.059063400576369
2012-12-08,0.624,80.025,13.352089337175792
2012-12-09,0.597,74.793,14.271720461095102
2012-12-10,0.667,74.541,12.876256484149856
2012-12-11,0.743,73.367,13.036080691642653
2012-12-12,0.78,76.563,13.738472622478387
2012-12-13,0.817,99.729,14.097746397694523
2012-12-14,0.614,93.952,12.904841498559076
2012-12-15,0.375,74.8,12.823135446685878
2012-12-16,0.36,81.082,13.22498270893372
2012-12-17,0.432,69.89,12.523270893371757
2012-12-18,0.446,90.922,12.53015273775216
2012-12-19,0.543,93.704,13.21513832853026
2012-12-20,0.323,108.728,13.223069164265128
2012-12-21,0.463,92.215,12.76885878962536
2012-12-22,0.309,101.009,13.197484149855908
2012-12-23,0.183,106.281,12.713691642651296
2012-12-24,0.316,86.483,13.110342939481267
2012-12-25,0.47,104.139,13.273541786743515
2012-12-26,0.583,104.949,12.214726224783861
2012-12-27,0.583,82.966,12.051913544668588
2012-12-28,0.541,54.539,12.426293948126801
2012-12-29,0.425,61.604,12.366394812680115
2012-12-30,0.581,56.072,12.314463976945245
2012-12-31,0.582,63.439,12.706818443804034
2013-01-01,0.217,65.227,12.536285302593662
2013-01-02,0.583,71.034,12.795608069164265
2013-01-03,0.584,50.844,12.16071469740634
2013-01-04,0.586,60.511,12.137760806916425
2013-01-05,0.586,74.776,12.29513832853026
2013-01-06,0.585,93.656,13.26671181556196
2013-01-07,0.582,90.448,12.29035158501441
2013-01-08,0.584,73.077,11.700380403458214
2013-01-09,0.584,57.068,11.718025936599425
2013-01-10,0.583,73.795,12.767023054755043
2013-01-11,0.582,72.063,12.824216138328529
2013-01-12,0.578,76.318,13.845256484149855
2013-01-13,0.582,72.839,14.334951008645533
2013-01-14,0.678,70.862,13.976236311239193
2013-01-15,1.344,73.446,13.694025936599424
2013-01-16,1.07,67.231,14.185904899135446
2013-01-17,1.057,67.274,14.13148991354467
2013-01-18,1.178,73.336,14.756394812680115
2013-01-19,1.161,84.495,15.326279538904899
2013-01-20,1.169,64.267,15.30485014409222
2013-01-21,1.18,65.75,14.336711815561959
2013-01-22,0.105,75.087,13.968976945244956
2013-01-23,1.397,61.04,14.052253602305475
2013-01-24,0.863,67.808,13.925815561959654
2013-01-25,0.918,63.701,14.113953890489915
2013-01-26,0.613,67.507,13.303878962536023
2013-01-27,0.657,73.926,13.597806916426514
2013-01-28,0.626,70.716,13.027841498559077
2013-01-29,0.648,85.845,12.107345821325648
2013-01-30,0.706,58.587,11.771311239193084
2013-01-31,1.036,69.965,11.943089337175794
2013-02-01,1.007,67.24,12.125201729106628
2013-02-02,1.206,63.38,12.932512968299713
2013-02-03,1.366,80.237,14.348371757925072
2013-02-04,1.008,58.501,12.16663688760807
2013-02-05,0.946,74.595,12.509766570605187
2013-02-06,0.917,59.714,12.716864553314123
2013-02-07,1.163,77.412,12.748619596541786
2013-02-08,0.87,61.153,12.630536023054756
2013-02-09,0.829,55.819,13.44791354466859
2013-02-10,0.864,61.764,14.191170028818444
2013-02-11,0.837,65.454,13.229792507204612
2013-02-12,0.798,71.178,13.318893371757925
2013-02-13,1.071,62.136,13.32635446685879
2013-02-14,1.09,63.004,12.483383285302594
2013-02-15,0.646,60.978,12.011587896253602
2013-02-16,1.152,51.495,12.363190201729108
2013-02-17,1.132,68.342,12.800988472622478
2013-02-18,1.298,56.944,12.072458213256484
2013-02-19,0.996,63.069,12.00892219020173
2013-02-20,0.864,75.192,12.39799423631124
2013-02-21,0.847,63.375,13.47608069164265
2013-02-22,0.935,83.116,13.846213256484152
2013-02-23,1.031,66.009,14.134037463976947
2013-02-24,1.074,66.784,14.635270893371759
2013-02-25,1.074,67.044,13.911172910662824
2013-02-26,1.036,73.317,13.114048991354466
2013-02-27,1.071,58.487,12.877011527377523
2013-02-28,1.062,58.553,12.797976945244956
2013-03-01,0.693,60.025,12.614034582132565
2013-03-02,0.668,57.708,13.04150432276657
2013-03-03,0.654,59.963,13.47271469740634
2013-03-04,0.668,56.937,12.02806340057637
2013-03-05,0.675,64.35,11.22443227665706
2013-03-06,0.694,62.21,11.009469740634007
2013-03-07,0.702,90.137,11.443008645533142
2013-03-08,0.699,97.993,11.370602305475504
2013-03-09,0.688,93.203,11.77248991354467
2013-03-10,0.665,60.177,13.484556195965418
2013-03-11,0.632,73.36,13.732657060518731
2013-03-12,0.607,68.807,13.726216138328532
2013-03-13,1.329,56.487,12.85606340057637
2013-03-14,1.38,61.679,12.399654178674352
2013-03-15,1.076,57.99,12.076230547550432
2013-03-16,1.428,70.876,12.751400576368876
2013-03-17,1.309,87.566,13.470135446685878
2013-03-18,1.345,82.327,12.668740634005763
2013-03-19,1.406,84.925,12.120198847262248
2013-03-20,1.288,57.174,12.365253602305476
2013-03-21,1.357,58.36,12.124982708933716
2013-03-22,1.249,63.303,12.833913544668588
2013-03-23,1.206,69.282,14.020250720461096
2013-03-24,1.182,70.52,15.203723342939481
2013-03-25,1.191,63.434,13.598170028818442
